postal_code,city,state,name,max(cool)
34741,Kissimmee,FL,Waffle House,15
V5W 1R7,Vancouver,BC,Duffin's Donuts,15
32780,Titusville,FL,Denny's,15
02169,Quincy,MA,Marriott Boston Quincy,15
78734,Austin,TX,ATX Party Bus,15
78742,Austin,TX,The Parking Spot,15
02128,Boston,MA,United Airlines,15
97214,Portland,OR,Jupiter Hotel,15
V6Y 3X9,Richmond,BC,Church's Chicken,15
02115,Boston,MA,Brigham & Women's Hospital,15
32801,Orlando,FL,The Courtyard At Lake Lucerne,15
02114,Boston,MA,Dunkin',15
43228,Columbus,OH,White Castle,15
02128,Boston,MA,Hilton Boston Logan Airport,15
78758,Austin,TX,Farmhouse Delivery,15
97086,Portland,OR,Season in Time Estate Sales,15
30361,Atlanta,GA,W Atlanta - Midtown,15
34747,Celebration,FL,Mystic Dunes Resort & Golf Club by Diamond Resorts,15
32822,Orlando,FL,Park Me Fly,15
32763,Orange City,FL,Holiday Inn Express & Suites Orange City,15
97202,Portland,OR,Master Locksmith,15
32789,Winter Park,FL,Krispy Kreme,15
43068,Reynoldsburg,OH,Walmart Supercenter,15
02127,Boston,MA,Speedway,15
V6G 1B6,Vancouver,BC,Tim Hortons,15
32830,Orlando,FL,Hess,15
V5T,Vancouver,BC,Lucy's Eastside Diner,15
78704,Austin,TX,South Congress Hotel,14
97232,Portland,OR,Shilo Inns Rose Garden,14
30030,Decatur,GA,Waffle House,14
30324,Atlanta,GA,Southern Nights Adult Video,14
32828,Orlando,FL,7-Eleven,14
32806,Orlando,FL,Circle K,14
78719,Austin,TX,SuperShuttle of Austin,14
97035,Lake Oswego,OR,Residence Inn by Marriott Portland South/Lake Oswego,14
97220,Portland,OR,Sheraton Portland Airport Hotel,14
30339,Atlanta,GA,Atlanta Marriott Northwest at Galleria,14
78749,Austin,TX,Whataburger,14
32746,Lake Mary,FL,Homewood Suites by Hilton Lake Mary,14
02210,Boston,MA,The Westin Boston Waterfront,14
30303,Atlanta,GA,Metro Café Diner,14
30337,Atlanta,GA,Sheraton Atlanta Airport Hotel,14
32821,Orlando,FL,Parc Corniche Condominium Suites Hotel,14
32839,Orlando,FL,Wawa,14
32819,Orlando,FL,The Westin Orlando Universal Boulevard,14
97218,Portland,OR,United Airlines,14
80303,Boulder,CO,Homewood Suites by Hilton - Boulder,14
02118,Boston,MA,Hampton Inn & Suites Boston Crosstown Center,14
32827,Orlando,FL,Avis Rent A Car,14
32819,Orlando,FL,Gold's Gym,14
32821,Orlando,FL,Walgreens,14
32821,Orlando,FL,Renaissance Orlando at SeaWorld,14
32819,Orlando,FL,DoubleTree by Hilton Hotel at the Entrance to Universal Orlando,14
02145,Somerville,MA,"The Row Hotel at Assembly Row, Autograph Collection",14
78744,Austin,TX,Holiday Inn Austin Airport,14
78705,Austin,TX,Hotel Ella,14
30306,Atlanta,GA,Tiny Doors ATL,14
97214,Portland,OR,Squires Electric,14
02118,Boston,MA,McDonald's,14
78746,Austin,TX,VIK Complete Care - Westlake,14
30067,Marietta,GA,Motel 6,14
02467,Chestnut Hill,MA,Mal's Tree & Landscape,14
02116,Boston,MA,Xtreme Productions,14
78704,Austin,TX,Denny's,14
02199,Boston,MA,Sheraton Boston Hotel,14
78735,Austin,TX,Toast Entertainment,14
V6G 2L7,Vancouver,BC,Breka Bakery and Cafe,14
30307,Atlanta,GA,Little Five Points,14
32817,Orlando,FL,Residence Inn Orlando East/UCF Area,14
32819,Orlando,FL,Fairfield Inn & Suites Orlando Near Universal Orlando Resort,14
78704,Austin,TX,St David's South Austin Medical Center,14
78704,Austin,TX,Gusto Studios,14
43230,Gahanna,OH,Sonesta Simply Suites Columbus Airport Gahanna,14
32830,Orlando,FL,Disney's All-Star Music Resort,14
02446,Brookline,MA,Inn at Brookline,14
02110,Boston,MA,7-Eleven,14
32803,Orlando,FL,7-Eleven,14
34746,Kissimmee,FL,Embassy Suites by Hilton Orlando Lake Buena Vista South,14
01906,Saugus,MA,Dunkin',14
32780,Titusville,FL,Circle K,14
30337,Atlanta,GA,The Westin Atlanta Airport,14
78732,Austin,TX,Card My Yard,14
78758,Austin,TX,Anytime Fitness,14
30308,Atlanta,GA,Civic Center Station- MARTA,14
97217,Portland,OR,Best Western Inn at the Meadows,13
30084,Tucker,GA,Courtyard by Marriott Atlanta Northlake,13
02466,Cambridge,MA,Go Buses,13
30354,Hapeville,GA,Otter,13
78758,Austin,TX,St David's North Austin Medical Center,13
32837,Orlando,FL,"JW Marriott Orlando, Grande Lakes",13
97015,Clackamas,OR,WinCo Foods,13
02141,Cambridge,MA,Cambridge Checker Cab,13
78745,Austin,TX,Southside Wrecker,13
V6E 3P2,Vancouver,BC,McDonald's,13
78705,Austin,TX,Ascension Seton Medical Center Austin,13
32804,Orlando,FL,Sud's World Coin Laundry,13
32763,Orange City,FL,RaceTrac,13
97217,Portland,OR,Alpine 24 Hour Laundry,13
32836,Orlando,FL,Homewood Suites by Hilton Lake Buena Vista - Orlando,13
32822,Orlando,FL,Park 'N Go,13
V5Z 1B2,Vancouver,BC,VIP Bartending & Event Services,13
02215,Boston,MA,Beth Israel Deaconess Medical Center,13
V6X 3P8,Richmond,BC,River Rock Casino Resort,13
97220,Portland,OR,Comfort Inn,13
78701,Austin,TX,Hotel Indigo Austin Downtown - University,13
30339,Atlanta,GA,DoubleTree Suites by Hilton Hotel Atlanta - Galleria,13
78704,Austin,TX,Park Lane Guest House,13
32707,Casselberry,FL,Wawa,13
43123,Grove City,OH,La Quinta by Wyndham Columbus - Grove City,13
34747,Kissimmee,FL,Holiday Inn Club Vacations At Orange Lake Resort,13
32819,Orlando,FL,Courtyard Orlando International Drive/Convention Center,13
32812,Orlando,FL,Hampton Inn & Suites Orlando Airport @ Gateway Village,13
78757,Austin,TX,7-Eleven,13
32801,Orlando,FL,Orlando Limo Tours,13
V6B 2V6,Vancouver,BC,Victorian Hotel,13
33896,Davenport,FL,Dunkin',13
34746,Kissimmee,FL,Red Lion Hotel Orlando Lake Buena Vista South,13
32771,Sanford,FL,Park Place Inn & Cottages,13
43219,Columbus,OH,Waffle House,13
30067,Marietta,GA,Delray Diner - Marietta,13
34746,Kissimmee,FL,Hampton Inn & Suites Orlando-South Lake Buena Vista,13
43215,Columbus,OH,Hilton Columbus Downtown,13
97220,Portland,OR,Holiday Inn Express & Suites Portland Airport,13
97266,Portland,OR,GreenSavers,13
32817,Orlando,FL,Wawa,13
30060,Marietta,GA,"The Clog Dawg Plumbing, Septic & Hydrojetting",13
34747,Kissimmee,FL,Red Lion Hotel Orlando Kissimmee Maingate,13
32819,Orlando,FL,Walgreens,13
V6Z 2K6,Vancouver,BC,The Sutton Place Hotel,13
78701,Austin,TX,Kimpton Hotel Van Zandt,13
97015,Clackamas,OR,Courtyard by Marriott Portland Southeast/Clackamas,13
32922,Cocoa,FL,Wawa,12
34758,Kissimmee,FL,Poinciana Medical Center,12
78701,Austin,TX,Hyatt House Austin Downtown,12
97214,Portland,OR,KBOO Community Radio,12
01905,Lynn,MA,Shell,12
43231,Columbus,OH,Columbus Square Bowling Palace,12
78704,Austin,TX,Hyatt Regency - Austin,12
V6Z 1Y7,Vancouver,BC,The Burrard,12
97223,Tigard,OR,WinCo Foods,12
97211,Portland,OR,Blue Star Airport Shuttle,12
02142,Cambridge,MA,Kendall Hotel,12
30308,Atlanta,GA,Renaissance Atlanta Midtown Hotel,12
32812,ORLANDO,FL,IHOP,12
34747,Kissimmee,FL,Hawthorn Suites By Wyndham Kissimmee Gateway,12
30067,Marietta,GA,Extended Stay America - Atlanta - Marietta - Windy Hill,12
34746,Kissimmee,FL,Holiday Inn Express,12
43229,Columbus,OH,Ramada by Wyndham Columbus Polaris,12
97217,Portland,OR,Mark Mirocha Photography,12
78754,Austin,TX,Waffle House,12
02116,Boston,MA,Hotel 140,12
97224,Tigard,OR,The Grand Hotel at Bridgeport,12
32819,Orlando,FL,Quality Inn At International Drive,12
02138,Cambridge,MA,Mount Auburn Hospital,12
97227,Portland,OR,Randall Children's Hospital at Legacy Emanuel,12
78701,Austin,TX,7-Eleven,12
02151,Revere,MA,7-Eleven,12
97220,Portland,OR,Hilton Garden Inn Portland Airport,12
32750,Longwood,FL,McDonald's,12
97005,Beaverton,OR,McDonald's,12
78721,Austin,TX,Whataburger,12
34746,Kissimmee,FL,Motel 6,12
78745,Austin,TX,"Strange Brew, Austin Coffee",12
32819,Orlando,FL,Wawa,12
32806,Orlando,FL,McDonald's,12
78758,Austin,TX,Lone Star Court,12
97224,Tigard,OR,Best Western Plus Northwind Inn & Suites,12
33896,Davenport,FL,The Fountains at ChampionsGate,12
30344,Atlanta,GA,DoubleTree by Hilton Hotel Atlanta Airport,12
32832,Orlando,FL,Wawa,12
78748,Austin,TX,Austin's Knife Sharpest,12
97034,Lake Oswego,OR,Lakeshore Inn,12
78723,Austin,TX,Whataburger,12
78721,Austin,TX,J & J Towing,12
32824,Orlando,FL,Able Towing & Roadside,12
02128,East Boston,MA,National Car Rental,12
32821,Orlando,FL,"Sheraton Vistana Resort Villas, Lake Buena Vista/Orlando",12
02421,Lexington,MA,Aloft Lexington,12
02111,Boston,MA,Selfup,12
32827,Orlando,FL,Mears Transportation Group,12
30308,Atlanta,GA,Hyatt Place Atlanta Downtown,12
V6Z 2W6,Vancouver,BC,GEC Granville,12
02128,Boston,MA,Terminal E,12
97015,Happy Valley,OR,McDonald's,12
V7B 1C7,Richmond,BC,Pacific Gateway Hotel at Vancouver Airport,12
32822,Orlando,FL,Hampton Inn Orlando-International Airport,12
V6X 3C7,Richmond,BC,Aerocar Service,12
V6C 2E8,Vancouver,BC,Executive Hotel LeSoleil,12
32821,Orlando,FL,"Bluegreen Vacations Fountains, Ascend Resort Collection",12
30337,College Park,GA,Days Inn by Wyndham College Park Airport Best Road,12
02130,Boston,MA,Lemuel Shattuck Hospital,12
97204,Portland,OR,Courtyard Portland City Center,12
02169,Quincy,MA,McDonald's,12
97027,Gladstone,OR,Heavenly Donuts,12
97220,Portland,OR,Home2 Suites by Hilton Portland Airport,12
02451,Waltham,MA,CVS Pharmacy,12
32765,Oviedo,FL,Wawa,12
02210,Boston,MA,Element Boston Seaport District,12
30354,Atlanta,GA,Kimpton Overland Hotel,12
80302,Boulder,CO,Hilton Garden Inn Boulder,12
30067,Marietta,GA,Hyatt Regency Suites Atlanta Northwest,12
V6B 2A8,Vancouver,BC,Hampton Inn & Suites by Hilton Vancouver-Downtown,12
V5Z 3Y2,Vancouver,BC,Holiday Inn Vancouver-Centre,12
32819,Orlando,FL,Walmart Supercenter,12
30328,Atlanta,GA,Steak 'n Shake,12
02108,Boston,MA,One Center Plaza Parking,12
32830,Lake Buena Vista,FL,B Resort & Spa in the Disney Springs Resort Area,12
32821,Orlando,FL,Floridays Resort,12
97218,Portland,OR,7-Eleven,12
43219,Columbus,OH,Walmart Supercenter,12
02128,Boston,MA,Avis,11
97220,Portland,OR,Howard Johnson by Wyndham Portland Airport,11
30337,College Park,GA,Park 'N Fly Atlanta Plus,11
97214,Portland,OR,Jupiter NEXT,11
30328,Atlanta,GA,Hampton Inn Atlanta-Perimeter Center,11
97124,Hillsboro,OR,Courtyard Portland Hillsboro,11
02135,Brighton,MA,Robert's Towing,11
30303,Atlanta,GA,AC Hotel by Marriott Atlanta Downtown,11
78755,Austin,TX,Quiet Events Silent Disco,11
97220,Portland,OR,Shilo Inns Portland Airport,11
43215,Columbus,OH,Greater Columbus Convention Center,11
V5J 4J2,Burnaby,BC,Royal Oak Car Wash,11
32819,Orlando,FL,Universal's Aventura Hotel,11
32801,Orlando,FL,Crowne Plaza Orlando-Downtown,11
32827,Orlando,FL,Alamo Rent A Car,11
32701,Altamonte Springs,FL,Embassy Suites by Hilton Orlando North,11
30337,College Park,GA,Holiday Inn Atlanta Airport South,11
32819,Orlando,FL,Rosen Centre Hotel,11
34714,Clermont,FL,Walmart Supercenter,11
78701,Austin,TX,The LINE Austin,11
43015,Delaware,OH,Quality Inn & Suites,11
97230,Portland,OR,McDonald's,11
78751,Austin,TX,University Car Wash & Vehicle Inspections,11
98683,Vancouver,WA,QFC,11
43215,Columbus,OH,Sheraton Columbus Hotel at Capitol Square,11
V6B 1S4,Vancouver,BC,Steamworks Vancouver,11
97217,Portland,OR,Oxford Suites Portland,11
97015,Clackamas,OR,McDonald's,11
97220,Portland,OR,Candlewood Suites Portland-Airport,11
78702,Austin,TX,Mission Pet Memorials,11
V6X 1S1,Richmond,BC,Abercorn Inn,11
78701,Austin,TX,Hilton Garden Inn Austin Downtown/Convention Center,11
02210,Boston,MA,Beaupix,11
78704,Austin,TX,Embassy Suites Austin Downtown South Congress,11
02111,Boston,MA,Starry,11
97201,Portland,OR,Residence Inn Portland Downtown/RiverPlace,11
33896,Davenport,FL,7-Eleven,11
02116,Boston,MA,Courtyard by Marriott Boston Copley Square,11
97124,Hillsboro,OR,Subway,11
43240,Columbus,OH,"Homewood Suites by Hilton Columbus/Polaris, OH",11
02109,Boston,MA,1630,11
97220,Portland,OR,Fairfield Inn & Suites Portland Airport,11
V6Z 2R5,Vancouver,BC,Executive Hotel Vintage Park,11
32819,Orlando,FL,Hampton Inn & Suites Orlando Intl Dr N,11
30308,Atlanta,GA,Hotel Indigo Atlanta Midtown,11
V6E 0A8,Vancouver,BC,Shangri-La Hotel,11
32819,Orlando,FL,Speedway,11
78753,Austin,TX,Extended Stay America - Austin - North Central,11
32803,Orlando,FL,Courtyard by Marriott Orlando Downtown,11
02128,Boston,MA,Hilton Garden Inn Boston Logan Airport,11
02215,Boston,MA,Shell Gasoline,11
30308,Atlanta,GA,Waffle House,11
97233,Portland,OR,Paradise Video,11
32821,Orlando,FL,Holiday Inn & Suites Orlando - International Dr S,11
V6E 0A3,Vancouver,BC,Loden Hotel,11
78741,Austin,TX,Holiday Inn Express & Suites Austin Airport,11
34746,Kissimmee,FL,Krispy Kreme,11
30337,College Park,GA,Comfort Inn Atlanta Airport,11
32819,Orlando,FL,Comfort Suites Near Universal Orlando Resort,11
32821,Orlando,FL,Holiday Inn Orlando Lake Buena Vista,11
32827,Orlando,FL,Hyatt Regency Orlando Int'l Airport,11
97006,Hillsboro,OR,Aloft Hillsboro-Beaverton,11
43219,Columbus,OH,United Dairy Farmers,11
02116,Boston,MA,The Lenox Hotel,11
01801,Woburn,MA,McDonald's,11
78701,Austin,TX,"Dunham & Jones, Attorneys at Law, P.C.",11
02151,Revere,MA,Top Cab Association,11
02128,East Boston,MA,Dunkin',11
97267,Portland,OR,Rigoberto's Taco Shop,11
78721,Austin,TX,Carwash at MLK,11
78728,Austin,TX,Conservatory At North Austin,11
78745,Austin,TX,Lyft,11
97008,Beaverton,OR,Courtyard by Marriott Portland Beaverton,11
78744,Austin,TX,Austin Black Car Service,11
78701,Austin,TX,The Stephen F Austin Royal Sonesta Hotel,11
97006,Beaverton,OR,Fairfield Inn & Suites Portland West/Beaverton,11
97223,Tigard,OR,Embassy Suites by Hilton Portland Washington Square,11
80027,Louisville,CO,Avista Adventist Hospital,11
34711,Clermont,FL,Walmart Supercenter,11
78744,Austin,TX,Adult Megaplexxx,11
32812,Orlando,FL,Courtyard by Marriott Orlando Airport,11
30308,Atlanta,GA,Walgreens,11
30309,Atlanta,GA,Hyatt Centric Midtown Atlanta,11
32812,Orlando,FL,DoubleTree by Hilton Hotel Orlando Airport,11
30313,Atlanta,GA,Hyatt House Atlanta/Downtown,11
80302,Boulder,CO,Boulder Marriott,10
01960,Peabody,MA,Hampton Inn Boston/Peabody,10
V6E 1P4,Vancouver,BC,Sunset Inn & Suites,10
02110,Boston,MA,Boston Harbor Hotel,10
78748,Austin,TX,Mr Sharky's Car Wash,10
02115,Boston,MA,Boston Executive Limo Service,10
97015,Clackamas,OR,Hampton Inn Portland/Clackamas,10
78701,Austin,TX,BSG Security Services,10
43215,Columbus,OH,Hyatt Regency Columbus,10
30337,College Park,GA,Courtyard by Marriott Atlanta Airport South/Sullivan Road,10
30328,Atlanta,GA,The Westin Atlanta Perimeter North,10
78754,Austin,TX,Texas AC & Plumbing Specialist,10
80302,Boulder,CO,Lolita's Market,10
34772,St. Cloud,FL,McDonald's,10
78748,Austin,TX,Planet Fitness,10
32750,Longwood,FL,Wawa,10
V6B 6L9,Vancouver,BC,The Westin Grand,10
32827,Orlando,FL,"Nemours Children's Hospital, Orlando",10
V6Z 1Y6,Vancouver,BC,St. Paul's Hospital,10
30316,Atlanta,GA,DIRECTV,10
78744,Austin,TX,Courtyard Austin South,10
32817,Orlando,FL,Baldwin Fairchild at Chapel Hill,10
V5W 2Z5,Vancouver,BC,Tim Hortons,10
43215,Columbus,OH,"Le Méridien Columbus, The Joseph",10
V6G 2V4,Vancouver,BC,"The Westin Bayshore, Vancouver",10
30080,Smyrna,GA,United States Postal Service,10
97223,Tigard,OR,New Star Airport Shuttle,10
97205,Portland,OR,Portland Marriott City Center,10
02108,Boston,MA,7-Eleven,10
32806,Orlando,FL,The Delaney Hotel,10
97220,Portland,OR,McDonald's,10
V3N 4T2,Burnaby,BC,Burnaby Cariboo RV Park and Campground,10
78704,Austin,TX,Austin Emergency Center - South Lamar,10
43062,Pataskala,OH,Speedway,10
78704,Austin,TX,Hotel Saint Cecilia,10
43201,Columbus,OH,Waffle House,10
01801,Woburn,MA,Crowne Plaza Boston - Woburn,10
32707,Casselberry,FL,Anytime Fitness,10
V7B 1Y7,Richmond,BC,United Airlines,10
02445,Brookline,MA,Red Cab,10
30320,Atlanta,GA,Airport Park & Ride,10
43110,Canal Winchester,OH,The DogHouse Hotel & Brewery,10
V6X 4C7,Richmond,BC,Hilton Vancouver Airport,10
30309,Atlanta,GA,Homejoy,10
97220,Portland,OR,Frolic's,10
02116,Boston,MA,FedEx Office Print & Ship Center,10
30033,Decatur,GA,FedEx Office Print & Ship Center,10
43081,Westerville,OH,Mount Carmel St. Ann's,10
V6B 5E7,Vancouver,BC,Edgewater Casino,10
02062,Norwood,MA,McDonald's,10
30303,Atlanta,GA,Grady Memorial Hospital,10
30326,Atlanta,GA,JW Marriott Atlanta Buckhead,10
32796,Titusville,FL,McDonald's,10
30315,Atlanta,GA,Rapid Taxi Company,10
30329,Atlanta,GA,Red Roof PLUS+ Atlanta - Buckhead,10
02462,Newton,MA,Newton-Wellesley Hospital,10
78752,Austin,TX,Days Inn Austin Crossroads,10
78724,Austin,TX,Waffle House,10
34747,Kissimmee,FL,Walmart,10
80303,Boulder,CO,Dream Shuttles,10
97220,Portland,OR,Nordic Inn and Suites,10
97015,Clackamas,OR,NW Sundance Services,10
78701,Austin,TX,Hampton Inn & Suites Austin @ The University/Capitol,10
97220,Portland,OR,Red Lion Hotel Portland Airport,10
32801,Orlando,FL,Juice Bike Share,10
32750,Longwood,FL,Subway,10
32819,Orlando,FL,Café 34 Istanbul,10
43219,Columbus,OH,Embassy Suites by Hilton Columbus Airport,10
43123,Grove City,OH,White Castle,10
30344,Atlanta,GA,Drury Inn & Suites Atlanta Airport,10
V6B 2M4,Vancouver,BC,YWCA Hotel,10
32780,Titusville,FL,Krystal,10
78752,Austin,TX,Johnny Rooter Plumbing,10
97220,Portland,OR,Hampton Inn Portland-Airport,10
30339,Atlanta,GA,Homewood Suites by Hilton Atlanta-Galleria/Cumberland,10
32819,Orlando,FL,Hilton Garden Inn Orlando International Drive North,10
30312,Atlanta,GA,Ramada Plaza by Wyndham Atlanta Downtown & Conference Center,10
02114,Boston,MA,Massachusetts General Hospital,10
32819,Orlando,FL,Del Taco,10
80301,Boulder,CO,Hampton Inn & Suites Boulder-North,10
32822,Orlando,FL,McDonald's,10
78702,Austin,TX,DoubleTree by Hilton Austin-University Area,10
30313,Atlanta,GA,Hilton Garden Inn Atlanta Downtown,10
97205,Portland,OR,The Mark Spencer Hotel,10
43215,Columbus,OH,Canopy by Hilton Columbus Downtown Short North,10
02138,Cambridge,MA,Market In the Square,10
97015,Clackamas,OR,MP Plumbing,10
78701,Austin,TX,Radisson Hotel & Suites Austin Downtown,10
97230,Portland,OR,WinCo Foods,10
32819,Orlando,FL,Homewood Suites by Hilton Orlando-Nearest to Univ Studios,10
02210,Boston,MA,Renaissance Boston Waterfront Hotel,10
98664,Vancouver,WA,Dutch Bros Coffee,10
32803,Orlando,FL,Bananas A Modern American Diner,10
32926,Cocoa,FL,Anytime Fitness,10
78744,Austin,TX,Fit Pup,10
97124,Hillsboro,OR,Hampton Inn & Suites Portland/Hillsboro-Evergreen Park,10
32780,Titusville,FL,Travel Inn,9
02465,Newton,MA,Luxury Fast Ride,9
30067,Marietta,GA,Country Hearth Inn & Suites Marietta,9
30306,Atlanta,GA,Standard,9
01801,Woburn,MA,Extended Stay America - Boston - Woburn,9
30337,College Park,GA,Waffle House,9
97266,Portland,OR,Truax Builders,9
02108,Boston,MA,"Ames Boston Hotel, Curio Collection by Hilton",9
30319,Brookhaven,GA,Waffle House,9
02451,Waltham,MA,Embassy Suites by Hilton Boston Waltham,9
97213,Portland,OR,Portland Dental Works,9
78753,Austin,TX,Residence Inn Austin North/Parmer Lane,9
43219,Columbus,OH,Residence Inn by Marriott Columbus Easton,9
32812,Orlando,FL,McDonald's,9
78734,Austin,TX,Austin's Boat Tours,9
V6A 3W9,Vancouver,BC,Tim Hortons,9
30342,Atlanta,GA,Waffle House,9
32821,Orlando,FL,JW Marriott Orlando Bonnet Creek Resort & Spa,9
30354,Atlanta,GA,Solis Two Porsche Drive,9
V6Z 1B8,Vancouver,BC,7-Eleven,9
30309,Atlanta,GA,Active Sol Yoga,9
02122,Boston,MA,Boston Bowl - Dorchester,9
78704,Austin,TX,The Cherry Bomb Party Bus,9
30326,Atlanta,GA,African Beauty Hair Braiding By Fatou,9
02116,Boston,MA,The Charlesmark Hotel,9
30317,Atlanta,GA,Kirkwood Car Wash,9
32830,Lake Buena Vista,FL,Wyndham Garden Lake Buena Vista Disney Springs Resort Area,9
97213,Portland,OR,Jack in the Box,9
32836,Orlando,FL,Embassy Suites by Hilton Orlando Lake Buena Vista Resort,9
V5W 2R2,Vancouver,BC,Train On Main,9
34744,Kissimmee,FL,Wawa,9
32836,Orlando,FL,Hampton Inn Orlando/Lake Buena Vista,9
78701,Austin,TX,The Eleanor,9
V6B 5Z6,Vancouver,BC,OPUS Hotel Vancouver,9
32804,Orlando,FL,DoubleTree by Hilton Hotel Orlando Downtown,9
78701,Austin,TX,Firehouse Hostel,9
78701,Austin,TX,DoubleTree Suites by Hilton Hotel Austin,9
34746,Kissimmee,FL,Fantasy World Resort,9
30339,Atlanta,GA,Hilton Garden Inn - Atlanta Marietta,9
30339,Atlanta,GA,Omni Hotel at The Battery Atlanta,9
34741,Orlando,FL,Advantage,9
30337,College Park,GA,Avis Rent A Car System,9
32801,Orlando,FL,Uber,9
32804,Orlando,FL,7-Eleven,9
02125,Boston,MA,Anytime Property Solutions,9
78749,Austin,TX,Walgreens,9
78734,Austin,TX,7-Eleven,9
32822,Orlando,FL,Fairfield Inn by Marriott Orlando Airport,9
97005,Beaverton,OR,Jack in the Box,9
43123,Grove City,OH,Drury Inn & Suites Columbus Grove City,9
32839,Orlando,FL,RaceTrac,9
02128,East Boston,MA,Starbucks,9
V6E 3T3,Vancouver,BC,Pinnacle Hotel Harbourfront,9
43207,Columbus,OH,Buckeye Donuts,9
34746,Kissimmee,FL,McDonald's,9
V5J 0B9,Burnaby,BC,A&W,9
32836,Orlando,FL,Fairfield Inn & Suites by Marriott Orlando Lake Buena Vista,9
97201,Portland,OR,Hyatt House Portland / Downtown,9
32826,Orlando,FL,Holiday Inn Orlando East - UCF Area,9
78758,Austin,TX,Home2 Suites by Hilton Austin North/Near the Domain,9
32822,Orlando,FL,Hilton Garden Inn Orlando Airport,9
32819,Orlando,FL,StaySKY Suites,9
34744,Kissimmee,FL,Flamingo Waterpark Resort,9
32809,Orlando,FL,The Florida Hotel & Conference Center,9
